,benchmark,forks,jdkVersion,jmhVersion,jvm,jvmArgs,measurementBatchSize,measurementIterations,measurementTime,mode,params,primaryMetric,secondaryMetrics,threads,vmName,vmVersion,warmupBatchSize,warmupIterations,warmupTime,numentries,tablesizemax,tablesizesum,totalmemory,impl,payloadType,workload,size,bench_id,class,clazz,method
52,de.heidelberg.pvs.container_bench.benchmarks.wordcount.GuavaMultiSetAdd.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GUAVA_LINKEDHASH_MULTISET', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 356.026, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 356.026, '50.0': 356.026, '90.0': 356.026, '95.0': 356.026, '99.0': 356.026, '99.9': 356.026, '99.99': 356.026, '99.999': 356.026, '99.9999': 356.026, '100.0': 356.026}, 'scoreUnit': 'us/op', 'rawData': [[356.026]]}","{'numentries': {'score': 1000.0, 'scoreError': 'NaN', 'scoreConfidence': [1000.0, 1000.0], 'scorePercentiles': {'0.0': 1000.0, '50.0': 1000.0, '90.0': 1000.0, '95.0': 1000.0, '99.0': 1000.0, '99.9': 1000.0, '99.99': 1000.0, '99.999': 1000.0, '99.9999': 1000.0, '100.0': 1000.0}, 'scoreUnit': '#', 'rawData': [[1000.0]]}, 'tablesizemax': {'score': 1024.0, 'scoreError': 'NaN', 'scoreConfidence': [1024.0, 1024.0], 'scorePercentiles': {'0.0': 1024.0, '50.0': 1024.0, '90.0': 1024.0, '95.0': 1024.0, '99.0': 1024.0, '99.9': 1024.0, '99.99': 1024.0, '99.999': 1024.0, '99.9999': 1024.0, '100.0': 1024.0}, 'scoreUnit': '#', 'rawData': [[1024.0]]}, 'tablesizesum': {'score': 1024.0, 'scoreError': 'NaN', 'scoreConfidence': [1024.0, 1024.0], 'scorePercentiles': {'0.0': 1024.0, '50.0': 1024.0, '90.0': 1024.0, '95.0': 1024.0, '99.0': 1024.0, '99.9': 1024.0, '99.99': 1024.0, '99.999': 1024.0, '99.9999': 1024.0, '100.0': 1024.0}, 'scoreUnit': '#', 'rawData': [[1024.0]]}, 'totalmemory': {'score': 59576.0, 'scoreError': 'NaN', 'scoreConfidence': [59576.0, 59576.0], 'scorePercentiles': {'0.0': 59576.0, '50.0': 59576.0, '90.0': 59576.0, '95.0': 59576.0, '99.0': 59576.0, '99.9': 59576.0, '99.99': 59576.0, '99.999': 59576.0, '99.9999': 59576.0, '100.0': 59576.0}, 'scoreUnit': '#', 'rawData': [[59576.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,1000.0,1024.0,1024.0,59576.0,GUAVA_LINKEDHASH_MULTISET,_,WORDCOUNT,1000,wordcount,GuavaMultiSetAdd,GuavaMultiSetAdd,wordcount
53,de.heidelberg.pvs.container_bench.benchmarks.wordcount.GuavaMultiSetAdd.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GUAVA_LINKEDHASH_MULTISET', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 2054.646, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 2054.646, '50.0': 2054.646, '90.0': 2054.646, '95.0': 2054.646, '99.0': 2054.646, '99.9': 2054.646, '99.99': 2054.646, '99.999': 2054.646, '99.9999': 2054.646, '100.0': 2054.646}, 'scoreUnit': 'us/op', 'rawData': [[2054.646]]}","{'numentries': {'score': 10000.0, 'scoreError': 'NaN', 'scoreConfidence': [10000.0, 10000.0], 'scorePercentiles': {'0.0': 10000.0, '50.0': 10000.0, '90.0': 10000.0, '95.0': 10000.0, '99.0': 10000.0, '99.9': 10000.0, '99.99': 10000.0, '99.999': 10000.0, '99.9999': 10000.0, '100.0': 10000.0}, 'scoreUnit': '#', 'rawData': [[10000.0]]}, 'tablesizemax': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'tablesizesum': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'totalmemory': {'score': 399016.0, 'scoreError': 'NaN', 'scoreConfidence': [399016.0, 399016.0], 'scorePercentiles': {'0.0': 399016.0, '50.0': 399016.0, '90.0': 399016.0, '95.0': 399016.0, '99.0': 399016.0, '99.9': 399016.0, '99.99': 399016.0, '99.999': 399016.0, '99.9999': 399016.0, '100.0': 399016.0}, 'scoreUnit': '#', 'rawData': [[399016.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,10000.0,8192.0,8192.0,399016.0,GUAVA_LINKEDHASH_MULTISET,_,WORDCOUNT,10000,wordcount,GuavaMultiSetAdd,GuavaMultiSetAdd,wordcount
54,de.heidelberg.pvs.container_bench.benchmarks.wordcount.GuavaMultiSetAdd.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GUAVA_LINKEDHASH_MULTISET', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 8769.241, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 8769.241, '50.0': 8769.241, '90.0': 8769.241, '95.0': 8769.241, '99.0': 8769.241, '99.9': 8769.241, '99.99': 8769.241, '99.999': 8769.241, '99.9999': 8769.241, '100.0': 8769.241}, 'scoreUnit': 'us/op', 'rawData': [[8769.241]]}","{'numentries': {'score': 100000.0, 'scoreError': 'NaN', 'scoreConfidence': [100000.0, 100000.0], 'scorePercentiles': {'0.0': 100000.0, '50.0': 100000.0, '90.0': 100000.0, '95.0': 100000.0, '99.0': 100000.0, '99.9': 100000.0, '99.99': 100000.0, '99.999': 100000.0, '99.9999': 100000.0, '100.0': 100000.0}, 'scoreUnit': '#', 'rawData': [[100000.0]]}, 'tablesizemax': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'tablesizesum': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'totalmemory': {'score': 2032608.0, 'scoreError': 'NaN', 'scoreConfidence': [2032608.0, 2032608.0], 'scorePercentiles': {'0.0': 2032608.0, '50.0': 2032608.0, '90.0': 2032608.0, '95.0': 2032608.0, '99.0': 2032608.0, '99.9': 2032608.0, '99.99': 2032608.0, '99.999': 2032608.0, '99.9999': 2032608.0, '100.0': 2032608.0}, 'scoreUnit': '#', 'rawData': [[2032608.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,100000.0,32768.0,32768.0,2032608.0,GUAVA_LINKEDHASH_MULTISET,_,WORDCOUNT,100000,wordcount,GuavaMultiSetAdd,GuavaMultiSetAdd,wordcount
55,de.heidelberg.pvs.container_bench.benchmarks.wordcount.GuavaMultiSetAdd.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GUAVA_LINKEDHASH_MULTISET', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 68972.472, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 68972.472, '50.0': 68972.472, '90.0': 68972.472, '95.0': 68972.472, '99.0': 68972.472, '99.9': 68972.472, '99.99': 68972.472, '99.999': 68972.472, '99.9999': 68972.472, '100.0': 68972.472}, 'scoreUnit': 'us/op', 'rawData': [[68972.472]]}","{'numentries': {'score': 1000000.0, 'scoreError': 'NaN', 'scoreConfidence': [1000000.0, 1000000.0], 'scorePercentiles': {'0.0': 1000000.0, '50.0': 1000000.0, '90.0': 1000000.0, '95.0': 1000000.0, '99.0': 1000000.0, '99.9': 1000000.0, '99.99': 1000000.0, '99.999': 1000000.0, '99.9999': 1000000.0, '100.0': 1000000.0}, 'scoreUnit': '#', 'rawData': [[1000000.0]]}, 'tablesizemax': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'tablesizesum': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'totalmemory': {'score': 9001928.0, 'scoreError': 'NaN', 'scoreConfidence': [9001928.0, 9001928.0], 'scorePercentiles': {'0.0': 9001928.0, '50.0': 9001928.0, '90.0': 9001928.0, '95.0': 9001928.0, '99.0': 9001928.0, '99.9': 9001928.0, '99.99': 9001928.0, '99.999': 9001928.0, '99.9999': 9001928.0, '100.0': 9001928.0}, 'scoreUnit': '#', 'rawData': [[9001928.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,1000000.0,131072.0,131072.0,9001928.0,GUAVA_LINKEDHASH_MULTISET,_,WORDCOUNT,1000000,wordcount,GuavaMultiSetAdd,GuavaMultiSetAdd,wordcount
56,de.heidelberg.pvs.container_bench.benchmarks.wordcount.HPPCGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'HPPC_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 322.441, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 322.441, '50.0': 322.441, '90.0': 322.441, '95.0': 322.441, '99.0': 322.441, '99.9': 322.441, '99.99': 322.441, '99.999': 322.441, '99.9999': 322.441, '100.0': 322.441}, 'scoreUnit': 'us/op', 'rawData': [[322.441]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 1026.0, 'scoreError': 'NaN', 'scoreConfidence': [1026.0, 1026.0], 'scorePercentiles': {'0.0': 1026.0, '50.0': 1026.0, '90.0': 1026.0, '95.0': 1026.0, '99.0': 1026.0, '99.9': 1026.0, '99.99': 1026.0, '99.999': 1026.0, '99.9999': 1026.0, '100.0': 1026.0}, 'scoreUnit': '#', 'rawData': [[1026.0]]}, 'tablesizesum': {'score': 2052.0, 'scoreError': 'NaN', 'scoreConfidence': [2052.0, 2052.0], 'scorePercentiles': {'0.0': 2052.0, '50.0': 2052.0, '90.0': 2052.0, '95.0': 2052.0, '99.0': 2052.0, '99.9': 2052.0, '99.99': 2052.0, '99.999': 2052.0, '99.9999': 2052.0, '100.0': 2052.0}, 'scoreUnit': '#', 'rawData': [[2052.0]]}, 'totalmemory': {'score': 36072.0, 'scoreError': 'NaN', 'scoreConfidence': [36072.0, 36072.0], 'scorePercentiles': {'0.0': 36072.0, '50.0': 36072.0, '90.0': 36072.0, '95.0': 36072.0, '99.0': 36072.0, '99.9': 36072.0, '99.99': 36072.0, '99.999': 36072.0, '99.9999': 36072.0, '100.0': 36072.0}, 'scoreUnit': '#', 'rawData': [[36072.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,2052.0,36072.0,HPPC_O2O_HASH,_,WORDCOUNT,1000,wordcount,HPPCGetPut,HPPCGetPut,wordcount
57,de.heidelberg.pvs.container_bench.benchmarks.wordcount.HPPCGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'HPPC_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 1441.235, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 1441.235, '50.0': 1441.235, '90.0': 1441.235, '95.0': 1441.235, '99.0': 1441.235, '99.9': 1441.235, '99.99': 1441.235, '99.999': 1441.235, '99.9999': 1441.235, '100.0': 1441.235}, 'scoreUnit': 'us/op', 'rawData': [[1441.235]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 8194.0, 'scoreError': 'NaN', 'scoreConfidence': [8194.0, 8194.0], 'scorePercentiles': {'0.0': 8194.0, '50.0': 8194.0, '90.0': 8194.0, '95.0': 8194.0, '99.0': 8194.0, '99.9': 8194.0, '99.99': 8194.0, '99.999': 8194.0, '99.9999': 8194.0, '100.0': 8194.0}, 'scoreUnit': '#', 'rawData': [[8194.0]]}, 'tablesizesum': {'score': 16388.0, 'scoreError': 'NaN', 'scoreConfidence': [16388.0, 16388.0], 'scorePercentiles': {'0.0': 16388.0, '50.0': 16388.0, '90.0': 16388.0, '95.0': 16388.0, '99.0': 16388.0, '99.9': 16388.0, '99.99': 16388.0, '99.999': 16388.0, '99.9999': 16388.0, '100.0': 16388.0}, 'scoreUnit': '#', 'rawData': [[16388.0]]}, 'totalmemory': {'score': 251320.0, 'scoreError': 'NaN', 'scoreConfidence': [251320.0, 251320.0], 'scorePercentiles': {'0.0': 251320.0, '50.0': 251320.0, '90.0': 251320.0, '95.0': 251320.0, '99.0': 251320.0, '99.9': 251320.0, '99.99': 251320.0, '99.999': 251320.0, '99.9999': 251320.0, '100.0': 251320.0}, 'scoreUnit': '#', 'rawData': [[251320.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,16388.0,251320.0,HPPC_O2O_HASH,_,WORDCOUNT,10000,wordcount,HPPCGetPut,HPPCGetPut,wordcount
58,de.heidelberg.pvs.container_bench.benchmarks.wordcount.HPPCGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'HPPC_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 9024.019, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 9024.019, '50.0': 9024.019, '90.0': 9024.019, '95.0': 9024.019, '99.0': 9024.019, '99.9': 9024.019, '99.99': 9024.019, '99.999': 9024.019, '99.9999': 9024.019, '100.0': 9024.019}, 'scoreUnit': 'us/op', 'rawData': [[9024.019]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 32770.0, 'scoreError': 'NaN', 'scoreConfidence': [32770.0, 32770.0], 'scorePercentiles': {'0.0': 32770.0, '50.0': 32770.0, '90.0': 32770.0, '95.0': 32770.0, '99.0': 32770.0, '99.9': 32770.0, '99.99': 32770.0, '99.999': 32770.0, '99.9999': 32770.0, '100.0': 32770.0}, 'scoreUnit': '#', 'rawData': [[32770.0]]}, 'tablesizesum': {'score': 65540.0, 'scoreError': 'NaN', 'scoreConfidence': [65540.0, 65540.0], 'scorePercentiles': {'0.0': 65540.0, '50.0': 65540.0, '90.0': 65540.0, '95.0': 65540.0, '99.0': 65540.0, '99.9': 65540.0, '99.99': 65540.0, '99.999': 65540.0, '99.9999': 65540.0, '100.0': 65540.0}, 'scoreUnit': '#', 'rawData': [[65540.0]]}, 'totalmemory': {'score': 1227560.0, 'scoreError': 'NaN', 'scoreConfidence': [1227560.0, 1227560.0], 'scorePercentiles': {'0.0': 1227560.0, '50.0': 1227560.0, '90.0': 1227560.0, '95.0': 1227560.0, '99.0': 1227560.0, '99.9': 1227560.0, '99.99': 1227560.0, '99.999': 1227560.0, '99.9999': 1227560.0, '100.0': 1227560.0}, 'scoreUnit': '#', 'rawData': [[1227560.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32770.0,65540.0,1227560.0,HPPC_O2O_HASH,_,WORDCOUNT,100000,wordcount,HPPCGetPut,HPPCGetPut,wordcount
59,de.heidelberg.pvs.container_bench.benchmarks.wordcount.HPPCGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'HPPC_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 84459.429, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 84459.429, '50.0': 84459.429, '90.0': 84459.429, '95.0': 84459.429, '99.0': 84459.429, '99.9': 84459.429, '99.99': 84459.429, '99.999': 84459.429, '99.9999': 84459.429, '100.0': 84459.429}, 'scoreUnit': 'us/op', 'rawData': [[84459.429]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 131074.0, 'scoreError': 'NaN', 'scoreConfidence': [131074.0, 131074.0], 'scorePercentiles': {'0.0': 131074.0, '50.0': 131074.0, '90.0': 131074.0, '95.0': 131074.0, '99.0': 131074.0, '99.9': 131074.0, '99.99': 131074.0, '99.999': 131074.0, '99.9999': 131074.0, '100.0': 131074.0}, 'scoreUnit': '#', 'rawData': [[131074.0]]}, 'tablesizesum': {'score': 262148.0, 'scoreError': 'NaN', 'scoreConfidence': [262148.0, 262148.0], 'scorePercentiles': {'0.0': 262148.0, '50.0': 262148.0, '90.0': 262148.0, '95.0': 262148.0, '99.0': 262148.0, '99.9': 262148.0, '99.99': 262148.0, '99.999': 262148.0, '99.9999': 262148.0, '100.0': 262148.0}, 'scoreUnit': '#', 'rawData': [[262148.0]]}, 'totalmemory': {'score': 5379480.0, 'scoreError': 'NaN', 'scoreConfidence': [5379480.0, 5379480.0], 'scorePercentiles': {'0.0': 5379480.0, '50.0': 5379480.0, '90.0': 5379480.0, '95.0': 5379480.0, '99.0': 5379480.0, '99.9': 5379480.0, '99.99': 5379480.0, '99.999': 5379480.0, '99.9999': 5379480.0, '100.0': 5379480.0}, 'scoreUnit': '#', 'rawData': [[5379480.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131074.0,262148.0,5379480.0,HPPC_O2O_HASH,_,WORDCOUNT,1000000,wordcount,HPPCGetPut,HPPCGetPut,wordcount
60,de.heidelberg.pvs.container_bench.benchmarks.wordcount.HPPCGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'HPPC_O2O_SCATTER', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 380.622, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 380.622, '50.0': 380.622, '90.0': 380.622, '95.0': 380.622, '99.0': 380.622, '99.9': 380.622, '99.99': 380.622, '99.999': 380.622, '99.9999': 380.622, '100.0': 380.622}, 'scoreUnit': 'us/op', 'rawData': [[380.622]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 1026.0, 'scoreError': 'NaN', 'scoreConfidence': [1026.0, 1026.0], 'scorePercentiles': {'0.0': 1026.0, '50.0': 1026.0, '90.0': 1026.0, '95.0': 1026.0, '99.0': 1026.0, '99.9': 1026.0, '99.99': 1026.0, '99.999': 1026.0, '99.9999': 1026.0, '100.0': 1026.0}, 'scoreUnit': '#', 'rawData': [[1026.0]]}, 'tablesizesum': {'score': 2052.0, 'scoreError': 'NaN', 'scoreConfidence': [2052.0, 2052.0], 'scorePercentiles': {'0.0': 2052.0, '50.0': 2052.0, '90.0': 2052.0, '95.0': 2052.0, '99.0': 2052.0, '99.9': 2052.0, '99.99': 2052.0, '99.999': 2052.0, '99.9999': 2052.0, '100.0': 2052.0}, 'scoreUnit': '#', 'rawData': [[2052.0]]}, 'totalmemory': {'score': 36048.0, 'scoreError': 'NaN', 'scoreConfidence': [36048.0, 36048.0], 'scorePercentiles': {'0.0': 36048.0, '50.0': 36048.0, '90.0': 36048.0, '95.0': 36048.0, '99.0': 36048.0, '99.9': 36048.0, '99.99': 36048.0, '99.999': 36048.0, '99.9999': 36048.0, '100.0': 36048.0}, 'scoreUnit': '#', 'rawData': [[36048.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,2052.0,36048.0,HPPC_O2O_SCATTER,_,WORDCOUNT,1000,wordcount,HPPCGetPut,HPPCGetPut,wordcount
61,de.heidelberg.pvs.container_bench.benchmarks.wordcount.HPPCGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'HPPC_O2O_SCATTER', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 2297.1, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 2297.1, '50.0': 2297.1, '90.0': 2297.1, '95.0': 2297.1, '99.0': 2297.1, '99.9': 2297.1, '99.99': 2297.1, '99.999': 2297.1, '99.9999': 2297.1, '100.0': 2297.1}, 'scoreUnit': 'us/op', 'rawData': [[2297.1]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 8194.0, 'scoreError': 'NaN', 'scoreConfidence': [8194.0, 8194.0], 'scorePercentiles': {'0.0': 8194.0, '50.0': 8194.0, '90.0': 8194.0, '95.0': 8194.0, '99.0': 8194.0, '99.9': 8194.0, '99.99': 8194.0, '99.999': 8194.0, '99.9999': 8194.0, '100.0': 8194.0}, 'scoreUnit': '#', 'rawData': [[8194.0]]}, 'tablesizesum': {'score': 16388.0, 'scoreError': 'NaN', 'scoreConfidence': [16388.0, 16388.0], 'scorePercentiles': {'0.0': 16388.0, '50.0': 16388.0, '90.0': 16388.0, '95.0': 16388.0, '99.0': 16388.0, '99.9': 16388.0, '99.99': 16388.0, '99.999': 16388.0, '99.9999': 16388.0, '100.0': 16388.0}, 'scoreUnit': '#', 'rawData': [[16388.0]]}, 'totalmemory': {'score': 251296.0, 'scoreError': 'NaN', 'scoreConfidence': [251296.0, 251296.0], 'scorePercentiles': {'0.0': 251296.0, '50.0': 251296.0, '90.0': 251296.0, '95.0': 251296.0, '99.0': 251296.0, '99.9': 251296.0, '99.99': 251296.0, '99.999': 251296.0, '99.9999': 251296.0, '100.0': 251296.0}, 'scoreUnit': '#', 'rawData': [[251296.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,16388.0,251296.0,HPPC_O2O_SCATTER,_,WORDCOUNT,10000,wordcount,HPPCGetPut,HPPCGetPut,wordcount
